,id,lat,lng,text,Parsed,lemmas
126,928644111476834304,14.5914565,120.9839865,''RETWEET AGAD! https://t.co/BtWvuiIJxy'',''RETWEET AGAD! https://t.co/BtWvuiIJxy'',"['retweet', 'agad']"
127,928654701834354689,14.9631555,120.88452450000001,''Daming walang pasok. Ako lang ba gustong pumasok??  #WalangPasok'',''Daming walang pasok. Ako lang ba gustong pumasok??  #WalangPasok'',"['dam', 'walang', 'pasok', 'ako', 'lang', 'gustong', 'pumasok', 'walangpasok']"
128,928648373502017536,14.483414000000002,121.01080300000001,''TYL FOR THIS💖 https://t.co/zT0fp4uBnl'',''TYL FOR THIS💖 https://t.co/zT0fp4uBnl'',"['tyl', 'this💖']"
129,928645126284443648,14.5328815,121.0069495,''Oh no pano final exam namin sa catering tomorrow :/ https://t.co/XDAtWLaxgK'',''Oh no pano final exam namin sa catering tomorrow :/ https://t.co/XDAtWLaxgK'',"['pano', 'final', 'exam', 'namin', 'catering', 'tomorrow']"
130,928651343610363904,14.5914565,120.9839865,''Yung mas mabilis pa ang retweets ng class suspension announcement ni Erap kaysa sa mga reply mo sa akin.… https://t.co/kPdnbry7ua'',''Yung mas mabilis pa ang retweets ng class suspension announcement ni Erap kaysa sa mga reply mo sa akin.… https://t.co/kPdnbry7ua'',"['yung', 'mas', 'mabilis', 'ang', 'retweet', 'class', 'suspension', 'announcement', 'erap', 'kaysa', 'mga', 'reply', 'akin']"
131,928644211582189568,14.683012,121.0627355,''Yes bitch! https://t.co/h7yQ8xq3X9'',''Yes bitch! https://t.co/h7yQ8xq3X9'',"['yes', 'bitch']"
132,928643686904225792,14.683012,121.0627355,''Red alert na pala at signal no. 2. Ano na iyong Maynila? Nasa talampas kayo? Di kayo below sea level? 😂#WalangPasok'',''Red alert na pala at signal no. 2. Ano na iyong Maynila? Nasa talampas kayo? Di kayo below sea level? 😂#WalangPasok'',"['red', 'alert', 'pala', 'signal', 'ano', 'iyong', 'maynila', 'nasa', 'talampa', 'kayo', 'kayo', 'sea', 'level', '😂#walangpasok']"
133,928653648049070080,14.683012,121.0627355,''Ano ba yan https://t.co/xjexoWGIjf'',''Ano ba yan https://t.co/xjexoWGIjf'',"['ano', 'yan']"
134,928642982831472645,14.545517499999999,121.070172,''SIGNAL 2 SO IT MEANS?????? https://t.co/7rHsVwShLf'',''SIGNAL 2 SO IT MEANS?????? https://t.co/7rHsVwShLf'',"['signal', 'means']"
135,928674093762674688,14.5464995,121.033212,''#WalangPasok #SalomePH https://t.co/COuBEe6yZ4'',''#WalangPasok #SalomePH https://t.co/COuBEe6yZ4'',"['walangpasok', 'salomeph']"
136,928643711612862464,21.0285,105.8048,''#WalangPasok just started trending with 10404 tweets. More trends at https://t.co/9ebx5GbwcT #trndnl'',''#WalangPasok just started trending with 10404 tweets. More trends at https://t.co/9ebx5GbwcT #trndnl'',"['walangpasok', 'start', 'trend', 'tweet', 'trend', 'trndnl']"
137,928655005380313088,13.872945499999998,122.2991135,"''Since offices will be open tomorrow, I wonder if my compre exam can still push through. 🤔 Otherwise, I should have… https://t.co/irFaLzCfe4''","''Since offices will be open tomorrow, I wonder if my compre exam can still push through. 🤔 Otherwise, I should have… https://t.co/irFaLzCfe4''","['office', 'open', 'tomorrow', 'wonder', 'compre', 'exam', 'push']"
138,928650645862674432,14.639378,120.515452,"''#walangpasok Due to the threat of Typhoon #SalomePh, classes in all levels (private and public) in Bataan are suspe… https://t.co/2Bae6wQzH4''","''#walangpasok Due to the threat of Typhoon #SalomePh, classes in all levels (private and public) in Bataan are suspe… https://t.co/2Bae6wQzH4''","['walangpasok', 'threat', 'typhoon', 'salomeph', 'class', 'level', 'private', 'public', 'bataan', 'suspe']"
139,928650211693535232,14.860594,121.16399750000001,"''Classes in ALL LEVELS are suspended tomorrow, Friday, November 10, 2017 due to #SalomePH. Stay safe, everyone. Keep… https://t.co/wxtzBeyKA4''","''Classes in ALL LEVELS are suspended tomorrow, Friday, November 10, 2017 due to #SalomePH. Stay safe, everyone. Keep… https://t.co/wxtzBeyKA4''","['class', 'level', 'suspend', 'tomorrow', 'friday', 'november', 'salomeph', 'stay', 'safe']"
140,928652180139028480,14.602503,121.038362,''Stay safe! #SalomePH https://t.co/v2bDwrHyPn'',''Stay safe! #SalomePH https://t.co/v2bDwrHyPn'',"['stay', 'safe', 'salomeph']"
141,928643372234842113,14.115378,120.96262050000001,''Kaya pala 😭 https://t.co/9NX30s3m7M'',''Kaya pala 😭 https://t.co/9NX30s3m7M'',"['kaya', 'pala']"
142,928640049717035008,14.417554999999998,120.86120149999999,''#SalomePH magpaawat ka. May pasok ako bukas. Jusko.'',''#SalomePH magpaawat ka. May pasok ako bukas. Jusko.'',"['salomeph', 'magpaawat', 'pasok', 'ako', 'bukas', 'jusko']"
143,928644453572665344,14.5464995,121.033212,''Binay hehehehehee https://t.co/wCi2R8B3bS'',''Binay hehehehehee https://t.co/wCi2R8B3bS'',"['binay', 'hehehehehee']"
144,928792138481000454,14.329444,120.899548,''signal no. 1 na tayo mga abitekños! https://t.co/zHvXSt8rrp'',''signal no. 1 na tayo mga abitekños! https://t.co/zHvXSt8rrp'',"['signal', 'tayo', 'mga', 'abitekños']"
145,928641499301949441,14.4388285,120.995337,''GAGO MAGDIWANG NA TAYO!!! YEEESSSHHHH TODI NA TOH https://t.co/4lgp1TfbsJ'',''GAGO MAGDIWANG NA TAYO!!! YEEESSSHHHH TODI NA TOH https://t.co/4lgp1TfbsJ'',"['gago', 'magdiwang', 'tayo', 'yeeessshhhh', 'todi', 'toh']"
146,928731937740546053,48.4962255,-123.37083799999999,''@LilDonnyRed Those #Movember fans had #SalomePH.'',''@LilDonnyRed Those #Movember fans had #SalomePH.'',"['movember', 'fan', 'salomeph']"
147,928682480969723904,14.5914565,120.9839865,''pinakamagandang nangyari ngayon https://t.co/fHKSdcNtm4'',''pinakamagandang nangyari ngayon https://t.co/fHKSdcNtm4'',"['pinakamagandang', 'nangyari', 'ngayon']"
148,928655056282443776,14.7108935,121.0311415,''salome salome shapopo salome salome shapopo #SalomePh'',''salome salome shapopo salome salome shapopo #SalomePh'',"['salome', 'salome', 'shapopo', 'salome', 'salome', 'shapopo', 'salomeph']"
149,928673632775049216,15.5931,120.7391,"''📈 TD Salome leaves hundreds stranded, halts oil spill cleanup in Oriental Mindoro https://t.co/70xwV2K7a3''","''📈 TD Salome leaves hundreds stranded, halts oil spill cleanup in Oriental Mindoro https://t.co/70xwV2K7a3''","['salome', 'leave', 'hundred', 'strand', 'halt', 'oil', 'spill', 'cleanup', 'oriental', 'mindoro']"
150,928643725714006016,18.2233,-66.4289,"''#WalangPasok empieza a ser Tendencia, con 10404 tweets, ocupando la 35ª posición en Puerto Rico. Más en https://t.co/Q2h6KsMyr0 #trndnl''","''#WalangPasok empieza a ser Tendencia, con 10404 tweets, ocupando la 35ª posición en Puerto Rico. Más en https://t.co/Q2h6KsMyr0 #trndnl''","['walangpasok', 'empieza', 'ser', 'tendencia', 'con', 'tweet', 'ocupando', '35ª', 'posición', 'puerto', 'rico', 'más', 'trndnl']"
151,928646899342569472,14.712613000000001,120.97565549999999,''yaassssssss https://t.co/PMfQJC0dvU'',''yaassssssss https://t.co/PMfQJC0dvU'',['yaassssssss']
152,928642072097079302,14.683012,121.0627355,''NARARAMDAMAN KO NARIN YUNG BAHA NG WORKLOADS 🙂 https://t.co/Wwh9RIuD3t'',''NARARAMDAMAN KO NARIN YUNG BAHA NG WORKLOADS 🙂 https://t.co/Wwh9RIuD3t'',"['nararamdaman', 'narin', 'yung', 'baha', 'workloads']"
153,928640331209248768,14.4304565,120.96950149999999,''WAG. KANG. MAGMAMAKATI. https://t.co/HUAh9H99Wb'',''WAG. KANG. MAGMAMAKATI. https://t.co/HUAh9H99Wb'',"['wag', 'kang', 'magmamakati']"
154,928642742766522368,14.278017000000002,121.09037350000001,''Mainit na sabaw para sa malamig na gabi. #SalomePH https://t.co/CZ6r80YIH7'',''Mainit na sabaw para sa malamig na gabi. #SalomePH https://t.co/CZ6r80YIH7'',"['mainit', 'sabaw', 'para', 'malamig', 'gabi', 'salomeph']"
155,928652036391936000,14.712613000000001,120.97565549999999,''Them:”#WalangPasok” Me:”#WalaTalagangBalakPumasok” 😂'',''Them:”#WalangPasok” Me:”#WalaTalagangBalakPumasok” 😂'',"['them:”#walangpasok', 'me:”#walatalagangbalakpumasok']"
156,928650207536988160,14.5914565,120.9839865,''Huhu wala naman talaga ako pasok. 😭 https://t.co/pL2aKjpyBN'',''Huhu wala naman talaga ako pasok. 😭 https://t.co/pL2aKjpyBN'',"['huhu', 'wala', 'naman', 'talaga', 'ako', 'pasok']"
157,928656139440422912,14.4304565,120.96950149999999,''????? https://t.co/lijnX4wfxk'',''????? https://t.co/lijnX4wfxk'',[]
158,928643656273166336,14.7108935,121.0311415,''Am I the only one sad? @macaseycruz @odelinnelina https://t.co/WSEqOHb7Vg'',''Am I the only one sad? @macaseycruz @odelinnelina https://t.co/WSEqOHb7Vg'',['sad']
159,928648332267765760,14.4304565,120.96950149999999,''Eto na nga. Nakakatakot https://t.co/pWCzbC76qA'',''Eto na nga. Nakakatakot https://t.co/pWCzbC76qA'',"['eto', 'nga', 'nakakatakot']"
160,928642634700046336,14.683012,121.0627355,''Oy tinorture nyo nman name nung bagyo :(( https://t.co/rIz37sgsHl'',''Oy tinorture nyo nman name nung bagyo :(( https://t.co/rIz37sgsHl'',"['tinorture', 'nyo', 'nman', 'nung', 'bagyo']"
161,928645421534027776,14.5833065,121.08234499999999,''nakaka-misss maka-appreciate ng #WalangPasok haysssss 🌧😴'',''nakaka-misss maka-appreciate ng #WalangPasok haysssss 🌧😴'',"['nakaka', 'misss', 'maka', 'appreciate', 'walangpasok', 'hayssss']"
162,928645476403986432,14.5914565,120.9839865,"''When you always feel like being a student again, because when classes are being suspended, and so with your office… https://t.co/vZXiwIN3ZI''","''When you always feel like being a student again, because when classes are being suspended, and so with your office… https://t.co/vZXiwIN3ZI''","['feel', 'like', 'student', 'class', 'suspend', 'office']"
163,928673070600019968,14.5833065,121.08234499999999,''Yo pasig what’s good? https://t.co/IPyBvpOYiI'',''Yo pasig what’s good? https://t.co/IPyBvpOYiI'',"['pasig', 'good']"
164,928672432335888384,14.5847555,121.0392605,''parang ang lungkot na masaya na  #WalangPasok 🤔'',''parang ang lungkot na masaya na  #WalangPasok 🤔'',"['parang', 'ang', 'lungkot', 'masaya', 'walangpasok']"
165,928641478036938752,14.5464995,121.033212,''#WalangPasok in Manila - any luck? 🤞🏼'',''#WalangPasok in Manila - any luck? 🤞🏼'',"['walangpasok', 'manila', 'luck']"
166,928683209612697600,15.5931,120.7391,''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ Renz Valerio Turns19 ⒋ #MakeMeAngryIn5Words ⒌ NDRRMC  2017/11/10 01:53 +08 https://t.co/dRwxiUtCOV'',''⒈ #WalangPasok ⒉ #WelcometoMNLHyungsik ⒊ Renz Valerio Turns19 ⒋ #MakeMeAngryIn5Words ⒌ NDRRMC  2017/11/10 01:53 +08 https://t.co/dRwxiUtCOV'',"['walangpasok', 'welcometomnlhyungsik', 'renz', 'valerio', 'turns19', 'makemeangryin5word', 'ndrrmc', '2017/11/10', '01:53']"
167,928653224206221312,14.7108935,121.0311415,''Susunod na ba mga govt employees? ☺️ #WalangPasok'',''Susunod na ba mga govt employees? ☺️ #WalangPasok'',"['susunod', 'mga', 'govt', 'employee', 'walangpasok']"
168,928810600313974785,14.5833065,121.08234499999999,"''I believe ito ay may dalang ulan, I believe ito ay may hangin  I believe ito ay bagyo  I believe sya si  #SalomePH  😈😎😈😎''","''I believe ito ay may dalang ulan, I believe ito ay may hangin  I believe ito ay bagyo  I believe sya si  #SalomePH  😈😎😈😎''","['believe', 'ito', 'dalang', 'ulan', 'believe', 'ito', 'hangin', 'believe', 'ito', 'bagyo', 'believe', 'sya', 'salomeph', '😈😎😈😎']"
169,928641209249050624,14.483414000000002,121.01080300000001,"''I-cancel na lang kaya ang buong sem, ano? Tapos reset na lang sa January? NKKLK. #WalangPasok''","''I-cancel na lang kaya ang buong sem, ano? Tapos reset na lang sa January? NKKLK. #WalangPasok''","['cancel', 'lang', 'kaya', 'ang', 'buong', 'sem', 'ano', 'tapos', 'reset', 'lang', 'january', 'nkklk', 'walangpasok']"
170,928644133794615297,14.5914565,120.9839865,''Just goes to show how suspensions are not always on a Monday. #RetainUBreak https://t.co/e0YZibeneW'',''Just goes to show how suspensions are not always on a Monday. #RetainUBreak https://t.co/e0YZibeneW'',"['suspension', 'monday', 'retainubreak']"
171,928652961995034624,14.683012,121.0627355,"''Calumpang River sa Batangas City, tumataas ang lebel ng tubig;1st alarm, itinaas na - Rod Dela Roca, CDRRMO Head #SalomePH''","''Calumpang River sa Batangas City, tumataas ang lebel ng tubig;1st alarm, itinaas na - Rod Dela Roca, CDRRMO Head #SalomePH''","['calumpang', 'river', 'batangas', 'city', 'tumataas', 'ang', 'lebel', 'tubig;1st', 'alarm', 'itinaas', 'rod', 'dela', 'roca', 'cdrrmo', 'head', 'salomeph']"
172,928648081205325830,53.4198785,-2.915427,"''tax mo, bayad mo lance julian. https://t.co/aQyrMFK1f4''","''tax mo, bayad mo lance julian. https://t.co/aQyrMFK1f4''","['tax', 'bayad', 'lance', 'julian']"
173,928643299941871617,14.5847555,121.0392605,''!!!! https://t.co/f0N9sy1GU9'',''!!!! https://t.co/f0N9sy1GU9'',[]
174,928654388402429952,14.5833065,121.08234499999999,''Stay safe everyone. #SalomePH https://t.co/tFbQnt79KI'',''Stay safe everyone. #SalomePH https://t.co/tFbQnt79KI'',"['stay', 'safe', 'salomeph']"
175,928653302866198529,13.872945499999998,122.2991135,"''I shouldn’t have left for Manila tonight. I knew QC’s suspending classes tomorrow, hence my comps too. https://t.co/11paMUx7JE''","''I shouldn’t have left for Manila tonight. I knew QC’s suspending classes tomorrow, hence my comps too. https://t.co/11paMUx7JE''","['not', 'leave', 'manila', 'tonight', 'know', 'suspend', 'class', 'tomorrow', 'comps']"
176,928647254696529920,14.5847555,121.0392605,''ohh! #2 na #StaySafe #SalomePH https://t.co/w9w1mflKDA'',''ohh! #2 na #StaySafe #SalomePH https://t.co/w9w1mflKDA'',"['ohh', 'staysafe', 'salomeph']"
177,928642872370274304,14.5914565,120.9839865,''intramuros kids will know ✨ https://t.co/DmkO3NMxED'',''intramuros kids will know ✨ https://t.co/DmkO3NMxED'',"['intramuros', 'kid', 'know']"
178,928641571934814208,14.349252499999999,121.0444275,"''Buti pa yung ulan hindi tumitigil, pero sya tumigil na! 💔  #SalomePH #Salome #WalangPasok''","''Buti pa yung ulan hindi tumitigil, pero sya tumigil na! 💔  #SalomePH #Salome #WalangPasok''","['buti', 'yung', 'ulan', 'hindi', 'tumitigil', 'pero', 'sya', 'tumigil', 'salomeph', 'salome', 'walangpasok']"
179,928745226461618176,14.5914565,120.9839865,''1 hour ago hahahaha https://t.co/RWWSSpix6r'',''1 hour ago hahahaha https://t.co/RWWSSpix6r'',"['hour', 'ago', 'hahahaha']"
180,928643710207762433,21.0285,105.8048,''#SalomePH just started trending with 10027 tweets. More trends at https://t.co/9ebx5GbwcT #trndnl'',''#SalomePH just started trending with 10027 tweets. More trends at https://t.co/9ebx5GbwcT #trndnl'',"['salomeph', 'start', 'trend', 'tweet', 'trend', 'trndnl']"
181,928641854131773440,14.5914565,120.9839865,''Sembreak part two https://t.co/BmL34QzeEc'',''Sembreak part two https://t.co/BmL34QzeEc'',['sembreak']
182,928642677708488704,14.5464995,121.033212,''thanks papi!! https://t.co/lp2py4qwNW'',''thanks papi!! https://t.co/lp2py4qwNW'',"['thank', 'papi']"
183,928651104245698563,14.683012,121.0627355,''WALA PASOK PANO NA WALA KO PERA https://t.co/slUqiXdWta'',''WALA PASOK PANO NA WALA KO PERA https://t.co/slUqiXdWta'',"['wala', 'pasok', 'pano', 'wala', 'pera']"
184,928647517352247296,14.683012,121.0627355,''ANUNAAAA https://t.co/fOvDKOlZU5'',''ANUNAAAA https://t.co/fOvDKOlZU5'',['anunaaaa']
185,928648943298154496,13.4599185,122.0562895,''waterproof po ba kaming mga high school? 🙃 https://t.co/WMQeKNZmsM'',''waterproof po ba kaming mga high school? 🙃 https://t.co/WMQeKNZmsM'',"['waterproof', 'kam', 'mga', 'high', 'school']"
186,928642641830461440,14.5914565,120.9839865,''Pch! Be safe guys. 🙏 https://t.co/FxNGiqUPtl'',''Pch! Be safe guys. 🙏 https://t.co/FxNGiqUPtl'',"['pch', 'safe', 'guy']"
187,928649884235841536,14.2538655,121.10992900000001,''Lakas ng hangin... parang ikaw 🙄 #SalomePH'',''Lakas ng hangin... parang ikaw 🙄 #SalomePH'',"['lakas', 'hangin', 'parang', 'ikaw', 'salomeph']"
188,928641401721466881,14.5914565,120.9839865,''FINALLY!!!!! https://t.co/9PcyPf0QOg'',''FINALLY!!!!! https://t.co/9PcyPf0QOg'',['finally']
189,928641736880021504,14.5914565,120.9839865,"''Thank you, sobrang gusto ko mag pahinga https://t.co/lWNiSONPGH''","''Thank you, sobrang gusto ko mag pahinga https://t.co/lWNiSONPGH''","['thank', 'sobrang', 'gusto', 'mag', 'pahinga']"
190,928641792643186688,14.5914565,120.9839865,''naglaba pakog lab coat https://t.co/u8GkpsuTBV'',''naglaba pakog lab coat https://t.co/u8GkpsuTBV'',"['naglaba', 'pakog', 'lab', 'coat']"
191,928654704434806785,14.683012,121.0627355,''Thank you ♥️ https://t.co/bsOWOgiYwA'',''Thank you ♥️ https://t.co/bsOWOgiYwA'',['thank']
192,928639131525058560,14.683012,121.0627355,''jusq badtrip https://t.co/Vyft8ZqSW0'',''jusq badtrip https://t.co/Vyft8ZqSW0'',"['jusq', 'badtrip']"
193,928648535515414528,14.5914565,120.9839865,''Napaaga yung release ng sequel ng sembreak! 🤘  #WalangPasok #FierceTamaraws'',''Napaaga yung release ng sequel ng sembreak! 🤘  #WalangPasok #FierceTamaraws'',"['napaaga', 'yung', 'release', 'sequel', 'sembreak', 'walangpasok', 'fiercetamaraws']"
194,928645309101522945,14.683012,121.0627355,''@Mayora_Abby  pls po declare nyo na #Walangpasok na rin sa Makati. https://t.co/A9EZFEZcPd'',''@Mayora_Abby  pls po declare nyo na #Walangpasok na rin sa Makati. https://t.co/A9EZFEZcPd'',"['pls', 'declare', 'nyo', 'walangpasok', 'rin', 'makati']"
195,928654685933789185,14.683012,121.0627355,"''Mayor Gatchalian declares NO CLASSES IN ALL LEVELS,public &amp; private schools (inc OLFU), Friday, Nov 10, due to TS #SalomePH @PhilippineStar''","''Mayor Gatchalian declares NO CLASSES IN ALL LEVELS,public &amp; private schools (inc OLFU), Friday, Nov 10, due to TS #SalomePH @PhilippineStar''","['mayor', 'gatchalian', 'declare', 'classes', 'levels', 'public', 'amp', 'private', 'school', 'olfu', 'friday', 'nov', 'salomeph']"
196,928651220771733504,14.602503,121.038362,''may mga kailangan pakong ipasa eh ano to part? https://t.co/xXs7AMdaAZ'',''may mga kailangan pakong ipasa eh ano to part? https://t.co/xXs7AMdaAZ'',"['mga', 'kailangan', 'pakong', 'ipasa', 'ano']"
197,928671236455989248,14.4304565,120.96950149999999,''Yang si #SalomePH umiiyak yan kasi di rin siya sinalo'',''Yang si #SalomePH umiiyak yan kasi di rin siya sinalo'',"['yang', 'salomeph', 'umiiyak', 'yan', 'kasi', 'rin', 'siya', 'sinalo']"
198,928643094961991680,14.5914565,120.9839865,''@PresidentErap HAHAHAHAHAHA gising kapa po ba? 🤔 https://t.co/eQOG9kEAzh'',''@PresidentErap HAHAHAHAHAHA gising kapa po ba? 🤔 https://t.co/eQOG9kEAzh'',"['hahahahahaha', 'gis', 'kapa']"
199,928644086390603777,15.459767000000001,121.034475,''@ronmallete__ @_momonn @Teonggo99 https://t.co/7XJX8tybab  alam ng tadhana na malalate ako di pumapayag na panget ako hahaha'',''@ronmallete__ @_momonn @Teonggo99 https://t.co/7XJX8tybab  alam ng tadhana na malalate ako di pumapayag na panget ako hahaha'',"['alam', 'tadhana', 'malalate', 'ako', 'pumapayag', 'panget', 'ako', 'hahaha']"
200,928670221325410304,15.784785500000002,120.99040349999999,''Hay buti naman! https://t.co/bi6dD3UKmT'',''Hay buti naman! https://t.co/bi6dD3UKmT'',"['hay', 'buti', 'naman']"
201,928644017906114561,14.5847555,121.0392605,''Bataan and Metro Manila are both on Signal no. 2 now what the fudge #SalomePH'',''Bataan and Metro Manila are both on Signal no. 2 now what the fudge #SalomePH'',"['bataan', 'metro', 'manila', 'signal', 'fudge', 'salomeph']"
202,928646208582590465,14.5914565,120.9839865,''KAPAG GUSTO NG SUSPENSION WALA NAMAN PAG AYAW NG SUSPENSION MERON NAMAN https://t.co/EBxA5hF43v'',''KAPAG GUSTO NG SUSPENSION WALA NAMAN PAG AYAW NG SUSPENSION MERON NAMAN https://t.co/EBxA5hF43v'',"['kapag', 'gusto', 'suspension', 'wala', 'naman', 'pag', 'ayaw', 'suspension', 'meron', 'naman']"
203,928739171455217664,14.504111499999999,121.0652415,"''As declared by Manila Mayor Estrada, no classes today Thomasians. #StaySafePH #SalomePH https://t.co/4DjHCEtxVZ''","''As declared by Manila Mayor Estrada, no classes today Thomasians. #StaySafePH #SalomePH https://t.co/4DjHCEtxVZ''","['declare', 'manila', 'mayor', 'estrada', 'class', 'today', 'thomasians', 'staysafeph', 'salomeph']"
204,928648220514836480,14.5914565,120.9839865,''Tulog izz life! Hahaha #WalangPasok #KISSESOnMakingMEGA2018'',''Tulog izz life! Hahaha #WalangPasok #KISSESOnMakingMEGA2018'',"['tulog', 'izz', 'life', 'hahaha', 'walangpasok', 'kissesonmakingmega2018']"
205,928650162347450369,14.5847555,121.0392605,''Bait mo talaga momsh😊 https://t.co/IeQsqKHKnD'',''Bait mo talaga momsh😊 https://t.co/IeQsqKHKnD'',"['bait', 'talaga', 'momsh😊']"
206,928641817242845185,14.407882999999998,121.03131,''#WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok… https://t.co/qj7HMlhJfq'',''#WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok  #WalangPasok… https://t.co/qj7HMlhJfq'',"['walangpasok', 'walangpasok', 'walangpasok', 'walangpasok', 'walangpasok', 'walangpasok', 'walangpasok', 'walangpasok']"
207,928642233598844928,14.683012,121.0627355,''sorry #SalomePH di mo kami mapipigilang mag minalungao tuloy pa rin kami HAHAHAHAHAHA laban'',''sorry #SalomePH di mo kami mapipigilang mag minalungao tuloy pa rin kami HAHAHAHAHAHA laban'',"['sorry', 'salomeph', 'kami', 'mapipigilang', 'mag', 'minalungao', 'tuloy', 'rin', 'kami', 'hahahahahaha', 'laban']"
208,928733994488807424,14.5914565,120.9839865,''Bat ba ako lumuwas pa???? 🙄 https://t.co/nkmLvWmKc7'',''Bat ba ako lumuwas pa???? 🙄 https://t.co/nkmLvWmKc7'',"['bat', 'ako', 'lumuwa']"
209,928745333949046784,13.940447500000001,121.62641049999999,''Bwahahaha https://t.co/OEKAfmb0DH'',''Bwahahaha https://t.co/OEKAfmb0DH'',['bwahahaha']
210,928640246131994629,14.3135285,120.968701,''TANGINA WAG OFFICES PLEASE WAG https://t.co/rd1gT6AfrJ'',''TANGINA WAG OFFICES PLEASE WAG https://t.co/rd1gT6AfrJ'',"['tangina', 'wag', 'offices', 'wag']"
211,928641842417164288,14.5914565,120.9839865,''Bed weather 💤 https://t.co/2DMbFRwLVF'',''Bed weather 💤 https://t.co/2DMbFRwLVF'',"['bed', 'weather']"
212,928650025491509248,14.567526,121.01720900000001,"''Updated as of 11:42pm, here''''s list of class suspensions on Friday, November 10, 2017. #WalangPasok #SalomePH   https://t.co/Gws9MoqTxx''","''Updated as of 11:42pm, here''''s list of class suspensions on Friday, November 10, 2017. #WalangPasok #SalomePH   https://t.co/Gws9MoqTxx''","['update', '11:42pm', 'list', 'class', 'suspension', 'friday', 'november', 'walangpasok', 'salomeph']"
213,928656248257441792,14.545517499999999,121.070172,''WOOO ANOTHER 10 DAY BREAK https://t.co/6MPB3SnAj6'',''WOOO ANOTHER 10 DAY BREAK https://t.co/6MPB3SnAj6'',"['wooo', 'day', 'break']"
214,928651048717205504,36.597301,140.6166665,''Gusto ko ma-expi ulit yung feeling ng #WalangPasok 😔'',''Gusto ko ma-expi ulit yung feeling ng #WalangPasok 😔'',"['gusto', 'expi', 'ulit', 'yung', 'feeling', 'walangpasok']"
215,928643396633182210,14.5914565,120.9839865,''MAGDIWANGGGGGGGG https://t.co/1f4rjnRJls'',''MAGDIWANGGGGGGGG https://t.co/1f4rjnRJls'',['magdiwangggggggg']
216,928642807954210818,14.683012,121.0627355,''I❤️QC https://t.co/zcdF8Ai2ag'',''I❤️QC https://t.co/zcdF8Ai2ag'',['i❤️qc']
217,928656617125449728,14.683012,121.0627355,''Hindi ba kasama government offices sa #walangpasok bukas Nov. 10 ??   #SalomePH ⛈🌬💨'',''Hindi ba kasama government offices sa #walangpasok bukas Nov. 10 ??   #SalomePH ⛈🌬💨'',"['hindi', 'kasama', 'government', 'office', 'walangpasok', 'bukas', 'nov.', 'salomeph', '⛈🌬💨']"
218,928733061855903744,14.683012,121.0627355,"''Kinda happy, kinda not happy.. https://t.co/vhH7nedf3x''","''Kinda happy, kinda not happy.. https://t.co/vhH7nedf3x''","['kinda', 'happy', 'kinda', 'happy']"
219,928646611579707392,14.5464995,121.033212,''@marieylala_ balak ko sana na magfoodtrip tayo sa bahay nyo sama si hannah bwiset HAHAHAHAHAHAHAHAHAHA https://t.co/WxmED29nae'',''@marieylala_ balak ko sana na magfoodtrip tayo sa bahay nyo sama si hannah bwiset HAHAHAHAHAHAHAHAHAHA https://t.co/WxmED29nae'',"['balak', 'sana', 'magfoodtrip', 'tayo', 'bahay', 'nyo', 'sama', 'hannah', 'bwiset', 'hahahahahahahahahaha']"
220,928649886584659968,14.5914565,120.9839865,"''Nakadalawang try na si Vivo sa baste, pero ayaw pa din. 😂😭 https://t.co/hpPfy3HWkQ''","''Nakadalawang try na si Vivo sa baste, pero ayaw pa din. 😂😭 https://t.co/hpPfy3HWkQ''","['nakadalawang', 'try', 'vivo', 'baste', 'pero', 'ayaw', 'din']"
221,928648445757333505,14.683012,121.0627355,"''""Nak paabot naman nung remote""  ""Salome""  #WalangPasok #SalomePH''","''""Nak paabot naman nung remote""  ""Salome""  #WalangPasok #SalomePH''","['nak', 'paabot', 'naman', 'nung', 'remote', 'salome', 'walangpasok', 'salomeph']"
222,928645720470577152,14.5464995,121.033212,''yes walang reporting!!!!!! https://t.co/WxmED29nae'',''yes walang reporting!!!!!! https://t.co/WxmED29nae'',"['yes', 'walang', 'reporting']"
223,928640082797404161,14.5914565,120.9839865,''Sana mag announce ng maaga sa Makati #WalangPasok'',''Sana mag announce ng maaga sa Makati #WalangPasok'',"['sana', 'mag', 'announce', 'maaga', 'makati', 'walangpasok']"
224,928656123397206016,14.4304565,120.96950149999999,''oh yes  ALL IS WELL 🎶 https://t.co/Fn2IMix5fG'',''oh yes  ALL IS WELL 🎶 https://t.co/Fn2IMix5fG'',['yes']
225,928646535432114177,14.5914565,120.9839865,''HAY https://t.co/I9ieU9klpu'',''HAY https://t.co/I9ieU9klpu'',['hay']
226,928656289281949696,14.5833065,121.08234499999999,''No silay kay crush https://t.co/ydm4jgRxbC'',''No silay kay crush https://t.co/ydm4jgRxbC'',"['silay', 'kay', 'crush']"
